volume,issue,entry_type,title,author,link,tags,pages,num_pages
120,8,Note,Publius and the Petition: Doe v. Reed and the History of Anonymous Speech,Chesa Boudin,/note/publius-and-the-petition-doe-v-reed-and-the-history-of-anonymous-speech-1,Legal History • Constitutional Law,1898-2212,314.0
120,8,Comment,Puerto Rico’s Eleventh Amendment Status Anxiety,Adam D. Chandler,/comment/puerto-ricos-eleventh-amendment-status-anxiety-1,Federal Courts • Federalism • Constitutional Law,1898-2212,314.0
120,8,Comment,"State Pension Deficits, the Recession, and a Modern View of the Contracts Clause",Whitney Cloud,/comment/state-pension-deficits-the-recession-and-a-modern-view-of-the-contracts-clause,Constitutional Law • Federalism,1898-2212,314.0
120,7,Article,The Inducement Standard of Patentability,Michael Abramowicz & John F. Duffy,/article/the-inducement-standard-of-patentability,Intellectual Property,1590-1897,307.0
120,7,Article,Taxation and Liquidity,Yair Listokin,/article/taxation-and-liquidity,Tax,1590-1897,307.0
120,7,Feature,America's Lived Constitution,Akhil Reed Amar,/feature/americas-lived-constitution,Constitutional Law,1590-1897,307.0
120,7,Note,Judicious Influence: Non-Self-Executing Treaties  and the Charming Betsy Canon,Rebecca Crootof,/note/judicious-influence-non-self-executing-treaties-and-the-charming-betsy-canon,International Law • Federal Courts,1590-1897,307.0
120,7,Note,"An Organic Law Theory of the Fourteenth Amendment: The Northwest Ordinance as the  Source of Rights, Privileges, and Immunities",Matthew J. Hegreness,/note/an-organic-law-theory-of-the-fourteenth-amendment-the-northwest-ordinance-as-the-source-of-rights-privileges-and-immunities,Constitutional Law • Civil-Rights Law • Antidiscrimination Law,1590-1897,307.0
120,7,Comment,Should Tax Rates Decline with Age?,Daniel Hemel,/comment/should-tax-rates-decline-with-age,Tax,1590-1897,307.0
120,6,Article,From Colorblindness to Antibalkanization: An Emerging Ground of Decision in Race Equality Cases,Reva B. Siegel,/article/from-colorblindness-to-antibalkanization-an-emerging-ground-of-decision-in-race-equality-cases,Civil-Rights Law • Antidiscrimination Law • Constitutional Law,1278-1589,311.0
120,6,Feature,Failure Is an Option: An Ersatz-Antitrust Approach to Financial Regulation,"Jonathan R. Macey & James P. Holdcroft, Jr.",/feature/failure-is-an-option-an-ersatz-antitrust-approach-to-financial-regulation,Antitrust Law,1278-1589,311.0
120,6,Review,Lightning in the Hand: Indians and Voting Rights,Pamela S. Karlan,/review/lightning-in-the-hand-indians-and-voting-rights,Election Law • Federal Indian Law,1278-1589,311.0
120,6,Review,"The Common School Before and After Brown: Democracy, Equality, and the Productivity Agenda",Rosemary C. Salomone,/review/the-common-school-before-and-after-brown-democracy-equality-and-the-productivity-agenda,Constitutional Law • Antidiscrimination Law • Education Law,1278-1589,311.0
120,6,Note,The Economic Logic of the Lease/Loan Distinction in Bankruptcy,Daniel Hemel,/note/the-economic-logic-of-the-leaseloan-distinction-in-bankruptcy,Bankruptcy,1278-1589,311.0
120,6,Note,Deal or No Deal? Remedying Ineffective Assistance of Counsel During Plea Bargaining,David A. Perez,/note/deal-or-no-deal-remedying-ineffective-assistance-of-counsel-during-plea-bargaining,Constitutional Law • Criminal Procedure,1278-1589,311.0
120,6,Comment,"To ""Make Full Disclosure and Play No Tricks"": A Proposal To Enhance Fee Transparency After Jones v. Harris Associates",Daniel S. Alterbaum,/comment/to-qmake-full-disclosure-and-play-no-tricksq-a-proposal-to-enhance-fee-transparency-after-jones-v-harris-associates,Corporate Law,1278-1589,311.0
120,5,Article,Associational Speech,Ashutosh Bhagwat,/article/associational-speech,Constitutional Law,978-1277,299.0
120,5,Article,Allocating Power Within Agencies,Elizabeth Magill & Adrian Vermeule,/article/allocating-power-within-agencies,Constitutional Law • Administrative Law,978-1277,299.0
120,5,Review,Multiplicity in Federalism and the Separation of Powers,Josh Chafetz,/review/multiplicity-in-federalism-and-the-separation-of-powers,Federalism • Separation of Powers,978-1277,299.0
120,5,Note,The Impact of Teacher Collective Bargaining  Laws on Student Achievement: Evidence  from a New Mexico Natural Experiment,Benjamin A. Lindy,/note/the-impact-of-teacher-collective-bargaining-laws-on-student-achievement-evidence-from-a-new-mexico-natural-experiment,Consumer Law • Education Law,978-1277,299.0
120,5,Note,How To Review State Court Determinations of  State Law Antecedent to Federal Rights,E. Brantley Webb,/note/how-to-review-state-court-determinations-of-state-law-antecedent-to-federal-rights,Federal Courts • Federalism,978-1277,299.0
120,5,Comment,The Right Solution to the Wrong Problem:  The Status of Controlling Shareholders After  In re John Q. Hammons Hotels Inc.,Benjamin Klein,/comment/the-right-solution-to-the-wrong-problem-the-status-of-controlling-shareholders-after-in-re-john-q-hammons-hotels-inc,Corporate Law,978-1277,299.0
120,5,Comment,Section 5 Constraints on Congress Through the Lens of Article III and the Constitutionality of the Employment Non-Discrimination Act,Craig Konnoth,/comment/section-5-constraints-on-congress-through-the-lens-of-article-iii-and-the-constitutionality-of-the-employment-non-discrimination-act,Constitutional Law • Antidiscrimination Law • Civil-Rights Law • Consumer Law • Congress • Federal Courts,978-1277,299.0
120,4,Article,Remedies On and Off Contract,Richard R.W. Brooks & Alexander Stremitzer,/article/remedies-on-and-off-contract,Contracts,690-977,287.0
120,4,Article,Discrimination by Comparison,Suzanne B. Goldberg,/article/discrimination-by-comparison,Civil-Rights Law • Antidiscrimination Law,690-977,287.0
120,4,Feature,"Confronting the Seduction of Choice: Law, Education, and American Pluralism",Martha Minow,/feature/confronting-the-seduction-of-choice-law-education-and-american-pluralism,Education Law,690-977,287.0
120,4,Review,The Bluebook Blues,Richard A. Posner,/review/the-bluebook-blues,,690-977,287.0
120,4,Note,Defining Family in Immigration Law: Accounting for Nontraditional Families in Citizenship by Descent,Victoria Degtyareva,/note/defining-family-in-immigration-law-accounting-for-nontraditional-families-in-citizenship-by-descent,Immigration Law,690-977,287.0
120,4,Note,Securities Regulation in the Shadow of the  Antitrust Laws: The Case for a Broad Implied Immunity Doctrine,Jacob A. Kling,/note/securities-regulation-in-the-shadow-of-the-antitrust-laws-the-case-for-a-broad-implied-immunity-doctrine,Corporate Law • Antitrust Law,690-977,287.0
120,4,Comment,Trade Secret Law and the Changing Role of  Judge and Jury,Bradley Lipton,/comment/trade-secret-law-and-the-changing-role-of-judge-and-jury,Corporate Law,690-977,287.0
120,4,Comment,Rethinking the Facial Takings Claim,David Zhou,/comment/rethinking-the-facial-takings-claim,Constitutional Law • Property,690-977,287.0
120,3,Article,The One and Only Substantive Due Process Clause,Ryan C. Williams,/article/the-one-and-only-substantive-due-process-clause,Constitutional Law,408-689,281.0
120,3,Tribute,Tribute to Judge Stephen Reinhardt,The Yale Law Journal,/tribute/tribute-to-judge-stephen-reinhardt,,408-689,281.0
120,3,Review,The Best Laid Plans,Frederick Schauer,/review/the-best-laid-plans,Legal Philosophy,408-689,281.0
120,3,Note,Citizens Informed: Broader Disclosure and Disclaimer for Corporate Electoral Advocacy in the Wake of Citizens United,Daniel Winik,/note/citizens-informed-broader-disclosure-and-disclaimer-for-corporate-electoral-advocacy-in-the-wake-of-citizens-united,Election Law,408-689,281.0
120,3,Comment,Indefinite Detention of Immigrant Information: Federal and State Overreaching in the Interpretation of 8 C.F.R. § 236.6,Grant Martinez,/comment/indefinite-detention-of-immigrant-information-federal-and-state-overreaching-in-the-interpretation-of-8-cfr-s-2366,Immigration Law,408-689,281.0
120,3,Comment,Refreshing the Page on Online Collateral Auctions,Stephen S. Gilstrap,/comment/refreshing-the-page-on-online-collateral-auctions,Internet Law,408-689,281.0
120,3,Tribute,Judge Stories,Heather K. Gerken,/tribute/judge-stories,,408-689,281.0
120,3,Tribute,A Progressive Visionary: Stephen Reinhardt and the First Amendment,Erwin Chemerinsky,/tribute/a-progressive-visionary-stephen-reinhardt-and-the-first-amendment,,408-689,281.0
120,3,Tribute,Reading Reinhardt: The Work of Constructing Legal Virtue (Exempla Iustitiae),Judith Resnik,/tribute/reading-reinhardt-the-work-of-constructing-legal-virtue-exempla-iustitiae,,408-689,281.0
120,3,Tribute,Reinhardt at Work,Benjamin I. Sachs,/tribute/reinhardt-at-work,,408-689,281.0
120,3,Tribute,"The Judicial ""Odd Couple""",Alex Kozinski,/tribute/the-judicial-odd-couple,,408-689,281.0
120,2,Article,Withdrawing from International Custom,Curtis A. Bradley & Mitu Gulati,/article/withdrawing-from-international-custom,International Law,202-407,205.0
120,2,Article,"Legislative Rules, Nonlegislative Rules, and the Perils of the Short Cut",David L. Franklin,/article/legislative-rules-nonlegislative-rules-and-the-perils-of-the-short-cut,Administrative Law,202-407,205.0
120,2,Note,Against Insurance Recission,Brian Barnes,/note/against-insurance-recission,Consumer Law,202-407,205.0
120,2,Comment,Neuroscience and Institutional Choice in Federal Sentencing Law,Rebecca Krauss,/comment/neuroscience-and-institutional-choice-in-federal-sentencing-law,Federal Courts • Criminal Procedure,202-407,205.0
120,2,Comment,"Privacy, Personhood, and the Courts: FOIA Exemption 7(C) in Context",Scott A. Hartman,/comment/privacy-personhood-and-the-courts-foia-exemption-7c-in-context,Corporate Law,202-407,205.0
120,2,Comment,Implementing the Hague Convention on Choice of Court Agreements in the United States: An Opportunity to Clarify Recognition and Enforcement Practice,Caroline Edsall,/comment/implementing-the-hague-convention-on-choice-of-court-agreements-in-the-united-states-an-opportunity-to-clarify-recognition-and-enforcement-practice,International Law,202-407,205.0
120,1,Article,Patent Law and the Two Cultures,Peter Lee,/article/patent-law-and-the-two-cultures,Intellectual Property,2-201,199.0
120,1,Article,Taking Exit Rights Seriously: Why Governance and Fee Litigation Don’t Work in Mutual Funds,John Morley & Quinn Curtis,/article/taking-rights-seriously-why-governance-and-fee-litigation-dont-work-in-mutual-funds,Corporate Law,2-201,199.0
120,1,Note,Uniform Ethical Regulation of Federal Prosecutors,Bradley T. Tennis,/note/uniform-ethical-regulation-of-federal-prosecutors,Legal Ethics,2-201,199.0
120,1,Comment,Interpreting by the Book: Legislative Drafting Manuals and Statutory Interpretation,BJ Ard,/comment/interpreting-by-the-book-legislative-drafting-manuals-and-statutory-interpretation,Statutory Interpretation,2-201,199.0
119,8,Article,The States as Laboratories of Statutory Interpretation: Methodological Consensus and the New Modified Textualism,Abbe R. Gluck,/article/the-states-as-laboratories-of-statutory-interpretation-methodological-consensus-and-the-new-modified-textualism,Federalism • Statutory Interpretation,1750-2155,405.0
119,8,Feature,Rethinking Criminal Law and Family Status,"Dan Markel, Ethan J. Leib & Jennifer M. Collins",/feature/rethinking-criminal-law-and-family-status,Criminal Law • Family Law,1750-2155,405.0
119,8,Review,Unbundling Homeownership: Regional Reforms from the Inside Out,Nicole Stelle Garnett,/review/unbundling-homeownership-regional-reforms-from-the-inside-out,Property,1750-2155,405.0
119,8,Review,Integrity and the Incongruities of Justice: A Review of Daniel Markovits's A Modern Legal Ethics: Adversary Democracy in a Democratic Age,Benjamin C. Zipursky,/review/integrity-and-the-incongruities-of-justice-a-review-of-daniel-markovitss-a-modern-legal-ethics-adversary-democracy-in-a-democratic-age,Legal Ethics,1750-2155,405.0
119,8,Note,The Voting Rights Act's Secret Weapon: Pocket Trigger Litigation and Dynamic Preclearance,Travis Crum,/note/the-voting-rights-acts-secret-weapon-pocket-trigger-litigation-and-dynamic-preclearance,Civil-Rights Law • Election Law,1750-2155,405.0
119,8,Note,Disenfranchising Shareholders: The Future of Blasius After Mercier v. Inter-Tel,Jacob A. Kling,/note/disenfranchising-shareholders-the-future-of-blasius-after-mercier-v-inter-tel,Corporate Law,1750-2155,405.0
119,8,Note,"Accountability, Deference, and the Skidmore Doctrine",Bradley Lipton,/note/accountability-deference-and-the-skidmore-doctrine,Administrative Law • Statutory Interpretation,1750-2155,405.0
119,8,Comment,Huppert v. City of Pittsburg: The Contested Status of Police Officers’ Subpoenaed Testimony After Garcetti v. Ceballos,Leslie Pope,/comment/huppert-v-city-of-pittsburg-the-contested-status-of-police-officers-subpoenaed-testimony-after-garcetti-v-ceballos,Criminal Procedure,1750-2155,405.0
119,7,Article,Federal Administration and Administrative Law in the Gilded Age,Jerry L. Mashaw,/article/federal-administration-and-administrative-law-in-the-gilded-age,Legal History • Administrative Law,1362-1749,387.0
119,7,Article,"Contract, Race, and Freedom of Labor in the Constitutional Law of ""Involuntary Servitude""",James Gray Pope,/article/contract-race-and-freedom-of-labor-in-the-constitutional-law-of-qinvoluntary-servitudeq,Contracts • Civil-Rights Law • Constitutional Law • Labor and Employment Law,1362-1749,387.0
119,7,Note,Bankruptcy as Constitutional Property: Using Statutory Entitlement Theory To Abrogate State Sovereign Immunity,Joseph Pace,/note/bankruptcy-as-constitutional-property-using-statutory-entitlement-theory-to-abrogate-state-sovereign-immunity,Bankruptcy • Federalism • Federal Courts • Constitutional Law,1362-1749,387.0
119,7,Note,A Free Pass for Foreign Firms? An Assessment of SEC and Private Enforcement Against Foreign Issuers,Natalya Shnitser,/note/a-free-pass-for-foreign-firms-an-assessment-of-sec-and-private-enforcement-against-foreign-issuers,Corporate Law • International Law,1362-1749,387.0
119,7,Comment,Peace Through Complementarity: Solving the Ex Post Problem in International Criminal Court Prosecutions,Eric S. Fish,/comment/peace-through-complementarity-solving-the-ex-post-problem-in-international-criminal-court-prosecutions,International Law • Criminal Law,1362-1749,387.0
119,7,Comment,Tax Cases Make Bad Work Product Law: The Discoverability of Litigation Risk Assessments After United States v. Textron,Jacob A. Kling,/comment/tax-cases-make-bad-work-product-law-the-discoverability-of-litigation-risk-assessments-after-united-states-v-textron,Tax • Civil Procedure,1362-1749,387.0
119,7,Comment,Addressing the Green Patent Global Deadlock Through Bayh-Dole Reform,Lisa Larrimore Ouellette,/comment/green-patent-global-deadlock,Intellectual Property,1362-1749,387.0
119,7,Comment,The Reverse-Batson: Wrestling with the Habeas Remedy,Elina Tetelbaum,/comment/the-reverse-batson-wrestling-with-the-habeas-remedy,Criminal Procedure • Federal Courts,1362-1749,387.0
119,6,Article,"The Politics of Nature: Climate Change, Environmental Law, and Democracy",Jedediah Purdy,/article/the-politics-of-nature-climate-change-environmental-law-and-democracy,Environmental Law • Legal History,1122-1361,239.0
119,6,Feature,When Family Matters,Alafair S. Burke,/feature/when-family-matters,Criminal Law • Family Law,1122-1361,239.0
119,6,Feature,Disestablishing the Family,Alice Ristroph & Melissa Murray,/feature/disestablishing-the-family,Family Law,1122-1361,239.0
119,6,Note,Eminent Domain Due Process,D. Zachary Hudson,/note/eminent-domain-due-process,Constitutional Law • Property,1122-1361,239.0
119,6,Comment,Regulating in the Shadow of the U.C.C.: How Courts Should Interpret State Consumer Protection Laws,Henry Barkhausen,/comment/regulating-in-the-shadow-of-the-ucc-how-courts-should-interpret-state-consumer-protection-laws,Contracts • Consumer Law • Statutory Interpretation,1122-1361,239.0
119,6,Comment,Discovery Audits: Model Rule 3.8(d) and the Prosecutor's Duty To Disclose,Christina Parajon,/comment/discovery-audits-model-rule-38d-and-the-prosecutors-duty-to-disclose,Criminal Procedure,1122-1361,239.0
119,6,Comment,The Significance of Domicile in Lyman Trumbull's Conception of Citizenship,Mark Shawhan,/comment/the-significance-of-domicile-in-lyman-trumbulls-conception-of-citizenship,Constitutional Law • Civil-Rights Law • Immigration Law • Legal History,1122-1361,239.0
119,5,Article,Strategic Vagueness in Contract Design: The Case of Corporate Acquisitions,Albert Choi & George Triantis,/article/strategic-vagueness-in-contract-design-the-case-of-corporate-acquisitions,Corporate Law • Contracts,848-1121,273.0
119,5,Review,Contract Interpretation Redux,Alan Schwartz & Robert E. Scott,/review/contract-interpretation-redux,Contracts,848-1121,273.0
119,5,Note,The Significance of Signatures: Why the Framers Signed the Constitution and What They Meant by Doing So,Michael Coenen,/note/the-significance-of-signatures-why-the-framers-signed-the-constitution-and-what-they-meant-by-doing-so,Legal History • Constitutional Law,848-1121,273.0
119,5,Comment,Constructing America: Mythmaking in U.S. Immigration Courts,Margot K. Mendelson,/comment/constructing-america-mythmaking-in-us-immigration-courts,Federal Courts • Immigration Law,848-1121,273.0
119,5,Note,Maximizing Participation Through Campaign Finance Regulation: A Cap and Trade Mechanism for Political Money,William J. Rinner,/note/maximizing-participation-through-campaign-finance-regulation-a-cap-and-trade-mechanism-for-political-money,Election Law • Constitutional Law,848-1121,273.0
119,5,Comment,Cost-Shifting in Electronic Discovery,Bradley T. Tennis,/comment/cost-shifting-in-electronic-discovery,Civil Procedure,848-1121,273.0
119,4,Article,Antibankruptcy,Douglas G. Baird & Robert K. Rasmussen,/article/antibankruptcy,Bankruptcy,648-847,199.0
119,4,Article,Fourth Amendment Seizures of Computer Data,Orin S. Kerr,/article/fourth-amendment-seizures-of-computer-data,Criminal Procedure • Internet Law • Constitutional Law,648-847,199.0
119,4,Feature,American Needle v. NFL: An Opportunity To Reshape Sports Law,Michael A. McCann,/feature/american-needle-v-nfl,Antitrust Law,648-847,199.0
119,4,Note,Strategic or Sincere? Analyzing Agency Use of Guidance Documents,Connor N. Raso,/note/agency-use-of-guidance-documents,Administrative Law,648-847,199.0
119,4,Comment,Suspending the Writ at Guantánamo: Take III?,Joseph Pace,/comment/volume-119-issue-4-january-2010,Federal Courts,648-847,199.0
119,4,Comment,Constitutional Avoidance Step Zero,Anthony Vitarelli,/comment/constitutional-avoidance-step-zero,Constitutional Law • Statutory Interpretation • Administrative Law,648-847,199.0
119,3,Article,Property as Process: How Innovation Markets Select Innovation Regimes,Jonathan M. Barnett,/article/property-as-process-how-innovation-markets-select-innovation-regimes,Intellectual Property,384-647,263.0
119,3,Article,The President and Immigration Law,Adam B. Cox & Cristina M. Rodríguez,/article/the-president-and-immigration-law,Congress • Immigration Law,384-647,263.0
119,3,Article,Government in Opposition,David Fontana,/article/government-in-opposition,Constitutional Law • Separation of Powers,384-647,263.0
119,3,Comment,"INA Section 242(g): Immigration Agents, Immunity, and Damages Suits",Sameer Ahmed,/comment/volume-119-issue-3-december-2009,Federal Courts • Immigration Law • Civil-Rights Law,384-647,263.0
119,3,Comment,Taxing Unreasonable Compensation: § 162(a)(1) and Managerial Power ,Aaron S.J. Zelinsky,/comment/taxing-unreasonable-compensation-s-162a1-and-managerial-power-,Tax,384-647,263.0
119,2,Article,Presidential Power over International Law: Restoring the Balance,Oona A. Hathaway,/article/presidential-power-over-international-law-restoring-the-balance,International Law • Congress,140-383,243.0
119,2,Note,Disastrously Misunderstood: Judicial Deference in the Japanese-American Cases,Jonathan M. Justl,/note/disastrously-misunderstood-judicial-deference-in-the-japanese-american-cases,Federal Courts • National Security,140-383,243.0
119,2,Note,"Created in Its Image: The Race Analogy, Gay Identity, and Gay Litigation in the 1950s-1970s",Craig J. Konnoth,/note/created-in-its-image-the-race-analogy-gay-identity-and-gay-litigation-in-the-1950s-1970s,Civil-Rights Law • Antidiscrimination Law • Gender and Sexual Orientation,140-383,243.0
119,2,Comment,A Case for Varying Interpretive Deference at the State Level,D. Zachary Hudson,/comment/a-case-for-varying-interpretive-deference-at-the-state-level,Statutory Interpretation,140-383,243.0
119,1,Article,Proposing a Place for Politics in Arbitrary and Capricious Review,Kathryn A. Watts,/article/proposing-a-place-for-politics-in-arbitrary-and-capricious-review,Administrative Law,2-139,137.0
119,1,Note,When the Interests of Municipalities and Their Officials Diverge: Municipal Dual Representation and Conflicts of Interest in § 1983 Litigation,Dina Mishra,/note/when-the-interests-of-municipalities-and-their-officials-diverge-municipal-dual-representation-and-conflicts-of-interest-in-s-1983-litigation,Federal Courts • Federalism • Local Government,2-139,137.0
119,1,Comment,"Fantasy Liability: Publicity Law, the First Amendment, and Fantasy Sports",Manav K. Bhatnagar,/comment/fantasy-liability-publicity-law-the-first-amendment-and-fantasy-sports,First Amendment • Internet Law,2-139,137.0
118,8,Article,The Classic Rule of Faith and Credit,David E. Engdahl,/article/the-classic-rule-of-faith-and-credit,Constitutional Law • Conflict of Laws,1584-1954,370.0
118,8,Feature,Our Imperial Criminal Procedure: Problems in the Extraterritorial Application of U.S. Constitutional Law,José A. Cabranes,/feature/our-imperial-criminal-procedure-problems-in-the-extraterritorial-application-of-us-constitutional-law,Constitutional Law • Criminal Procedure • International Law • National Security,1584-1954,370.0
118,8,Feature,Medellin and the Future of International Delegation,John O. McGinnis,/feature/medellin-and-the-future-of-international-delegation,International Law,1584-1954,370.0
118,8,Feature,The Constitutional Power To Interpret International Law,Michael Stokes Paulsen,/feature/the-constitutional-power-to-interpret-international-law,National Security • International Law,1584-1954,370.0
118,8,Note,Racial Classification in Assisted Reproduction,Dov Fox,/note/racial-classification-in-assisted-reproduction,Antidiscrimination Law • Family Law • Reproductive Rights,1584-1954,370.0
118,8,Note,Unchaste and Incredible: The Use of Gendered Conceptions of Honor in Impeachment,Julia Simon-Kerr,/note/unchaste-and-incredible-the-use-of-gendered-conceptions-of-honor-in-impeachment,Evidence • Gender and Sexual Orientation,1584-1954,370.0
118,8,Note,Weight Discrimination: One Size Fits All Remedy?,Lucy Wang,/note/weight-discrimination-one-size-fits-all-remedy,Antidiscrimination Law • Health Law,1584-1954,370.0
118,8,Note,Corruption in Our Courts: What It Looks Like and Where It Is Hidden,Stratos Pahis,/note/corruption-in-our-courts-what-it-looks-like-and-where-it-is-hidden,Legal Ethics,1584-1954,370.0
118,8,Comment,Neither a Customer Nor a Subscriber Be: Regulating the Release of User Information on the World Wide Web,Nathaniel Gleicher,/comment/neither-a-customer-nor-a-subscriber-be-regulating-the-release-of-user-information-on-the-world-wide-web,Internet Law • Privacy,1584-1954,370.0
118,7,Article,Uncooperative Federalism,Jessica Bulman-Pozen & Heather K. Gerken,/article/uncooperative-federalism,Federalism,1256-1583,327.0
118,7,Feature,Introduction: The Constitutional Law and Politics of Reproductive Rights,Reva B. Siegel,/feature/introduction-the-constitutional-law-and-politics-of-reproductive-rights,Constitutional Law • Reproductive Rights,1256-1583,327.0
118,7,Feature,How Planned Parenthood v. Casey (Pretty Much) Settled the Abortion Wars,Neal Devins,/feature/how-planned-parenthood-v-casey-pretty-much-settled-the-abortion-wars,Reproductive Rights,1256-1583,327.0
118,7,Feature,"""TRAP""ing Roe in Indiana and a Common-Ground Alternative",Dawn Johnsen,/feature/qtrapqing-roe-in-indiana-and-a-common-ground-alternative,Reproductive Rights,1256-1583,327.0
118,7,Feature,From Choice to Reproductive Justice: De-Constitutionalizing Abortion Rights,Robin West,/feature/from-choice-to-reproductive-justice-de-constitutionalizing-abortion-rights,Constitutional Law • Reproductive Rights,1256-1583,327.0
118,7,Note,Interrogation's Law,Wiliam Ranney Levi,/note/interrogations-law,National Security • International Law,1256-1583,327.0
118,7,Note,The Law of Describing Accidents: A New Proposal for Determining the Number of Occurrences in Insurance,Michael Murray,/note/the-law-of-describing-accidents-a-new-proposal-for-determining-the-number-of-occurrences-in-insurance,Consumer Law,1256-1583,327.0
118,7,Comment,The Casualty of Investor Protection in Times of Economic Crisis,Kathleen Claussen,/comment/the-casualty-of-investor-protection-in-times-of-economic-crisis,Securities Law,1256-1583,327.0
118,7,Comment,The Federalism Challenges of Impact Litigation by State and Local Government Actors,Claire McCusker,/comment/the-federalism-challenges-of-impact-litigation-by-state-and-local-government-actors,Federalism • Local Government,1256-1583,327.0
118,7,Comment,Optimizing Dual Agency Review of Telecommunications Mergers,William J. Rinner & III,/comment/optimizing-dual-agency-review-of-telecommunications-mergers,Antitrust Law,1256-1583,327.0
118,6,Article,In Defense of Property,"Kristen A. Carpenter, Sonia K. Katyal,  & Angela R. Riley",/article/in-defense-of-property,Federal Indian Law • Property,1022-1255,233.0
118,6,Review,Debunking Blackstonian Copyright,Shyamkrishna Balganesh,/review/debunking-blackstonian-copyright,Intellectual Property,1022-1255,233.0
118,6,Note,"Childbearing, Childrearing, and Title VII: Parental Leave Policies at Large American Law Firms",Christen Linke Young,/note/childbearing-childrearing-and-title-vii-parental-leave-policies-at-large-american-law-firms,Gender and Sexual Orientation • Antidiscrimination Law,1022-1255,233.0
118,6,Comment,Applying the Absolute Priority Rule to Nonprofit Enterprises in Bankruptcy,Amelia Rawls,/comment/applying-the-absolute-priority-rule-to-nonprofit-enterprises-in-bankruptcy,Bankruptcy,1022-1255,233.0
118,6,Comment,Making Up for Lost Time: A Bright Line Rule for Equitable Tolling in Immigration Cases,David Zhou,/comment/making-up-for-lost-time-a-bright-line-rule-for-equitable-tolling-in-immigration-cases,Immigration Law,1022-1255,233.0
118,5,Article,The Case for Symmetry in Creditors' Rights,Richard Squire,/article/the-case-for-symmetry-in-creditors-rights,Bankruptcy,806-1021,215.0
118,5,Feature,Federalization in Information Privacy Law,Patricia L. Bellia,/feature/federalization-in-information-privacy-law,Privacy • Federalism,806-1021,215.0
118,5,Feature,Preemption and Privacy,Paul M. Schwartz,/feature/preemption-and-privacy,Privacy • Federalism,806-1021,215.0
118,5,Note,"Popular Constitutionalism, Civic Education, and the Stories We Tell Our Children",Tom Donnelly,/note/popular-constitutionalism-civic-education-and-the-stories-we-tell-our-children,Constitutional Law • Education Law,806-1021,215.0
118,5,Comment,Original Jurisdiction Deadlocks,Michael Coenen,/comment/original-jurisdiction-deadlocks,Constitutional Law • Civil Procedure,806-1021,215.0
118,5,Comment,"Olmstead v. L.C. and the Voluntary Cessation Doctrine: Toward a More Holistic Analysis of the ""Effectively Working Plan""",John F. Muller,/comment/olmstead-v-lc-and-the-voluntary-cessation-doctrine-toward-a-more-holistic-analysis-of-the-qeffectively-working-planq,Antidiscrimination Law • Civil Procedure,806-1021,215.0
118,4,Article,Suspension as an Emergency Power,Amanda L. Tyler,/article/suspension-as-an-emergency-power,National Security • Constitutional Law,600-805,205.0
118,4,Note,Gangs in the Military,Gustav Eyler,/note/gangs-in-the-military,National Security • Criminal Law,600-805,205.0
118,4,Note,Privatizing Democracy: Promoting Election Integrity Through Procurement Contracts,Jennifer Nou,/note/privatizing-democracy-promoting-election-integrity-through-procurement-contracts,Contracts • Election Law,600-805,205.0
118,4,Comment,Constructive Notice Under the Family and Medical Leave Act,Jillian J. Rennie,/comment/constructive-notice-under-the-family-and-medical-leave-act,Family Law • Health Law,600-805,205.0
118,3,Article,"Clearing the Smoke from Philip Morris v. Williams: The Past, Present, and Future of Punitive Damages",Thomas B. Colby,/article/clearing-the-smoke-from-philip-morris-v-williams-the-past-present-and-future-of-punitive-damages,Civil Procedure,392-599,207.0
118,3,Article,Learning Through Policy Variation,Yair Listokin,/article/learning-through-policy-variation,Constitutional Law,392-599,207.0
118,3,Note,Is There a Place for Religious Charter Schools?,Benjamin Siracusa Hillman,/note/is-there-a-place-for-religious-charter-schools,First Amendment • Education Law,392-599,207.0
118,2,Article,"The Ideology of Authorship Revisited: Authors, Markets, and Liberal Values in Early American Copyright",Oren Bracha,/article/the-ideology-of-authorship-revisited-authors-markets-and-liberal-values-in-early-american-copyright,Intellectual Property • Property • First Amendment,186-391,205.0
118,2,Note,The  Anders Brief in Appeals from Civil Commitment,Joseph Frueh,/note/the-anders-brief-in-appeals-from-civil-commitment,Civil Procedure,186-391,205.0
118,2,Note,John Doe Subpoenas: Toward a Consistent Legal Standard,Nathaniel Gleicher,/note/john-doe-subpoenas-toward-a-consistent-legal-standard,Internet Law • Criminal Procedure,186-391,205.0
118,2,Comment,The Sentence Imposed Versus the Statutory Maximum: Repairing the Armed Career Criminal Act,Ethan Davis,/comment/the-sentence-imposed-versus-the-statutory-maximum-repairing-the-armed-career-criminal-act,Criminal Law • Criminal Procedure,186-391,205.0
118,2,Comment,Buying an Audience: Justifying the Regulation of Campaign Expenditures that Buy Access to Voters,Ari Weisbard,/comment/buying-an-audience-justifying-the-regulation-of-campaign-expenditures-that-buy-access-to-voters,Election Law,186-391,205.0
118,1,Article,The Price of Public Action: Constitutional Doctrine and the Judicial Manipulation of Legislative Enactment Costs,Matthew C. Stephenson,/article/the-price-of-public-action-constitutional-doctrine-and-the-judicial-manipulation-of-legislative-enactment-costs,Federal Courts • Constitutional Law,2-185,183.0
